,path,functions,complexity,comment_lines_density,duplicated_lines_density,coverage,ncloc,security_rating,tests,test_success_density,test_execution_time,reliability_rating,filename,repository,version
40,src/services/api2.js,1,1,0.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
41,src/store/actions/auth.js,3,3,0.0,0.0,0.0,17,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
42,src/store/reducers/auth.js,1,5,0.0,0.0,0.0,20,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
43,src/services/checkPermission.js,4,11,0.0,0.0,0.0,72,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
44,src/store/selectors/index.js,0,0,0.0,0.0,,3,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
45,src/store/actions/index.js,0,0,0.0,0.0,,3,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
46,src/components/CreatePoint/index.js,37,52,0.3,0.0,0.0,377,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
47,src/components/MediaModalContent/index.js,8,12,0.0,0.0,0.0,125,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
48,src/components/DocumentPreview/index.js,5,7,0.0,0.0,0.0,45,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
49,src/components/MediasList/index.js,7,10,0.0,0.0,0.0,84,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
50,src/components/SelectModal/index.js,6,12,0.0,0.0,0.0,74,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
51,src/components/ImagePreview/index.js,6,8,0.0,0.0,0.0,46,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
52,src/components/ShowMediaModal/index.js,13,20,1.8,11.0,0.0,162,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
53,src/components/UI/Input/index.js,12,23,1.2,0.0,0.0,162,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
54,src/components/UI/FlatList/index.js,3,5,0.0,0.0,,16,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
55,src/components/RecordAudioModalContent/index.js,17,28,1.4,8.5,0.0,215,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
56,src/components/MarkerDetails/index.js,7,13,7.5,0.0,0.0,111,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
57,src/components/VideoPreview/index.js,5,7,0.0,0.0,0.0,41,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
58,src/components/CreateArea/index.js,7,10,0.0,0.0,0.0,72,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
59,src/components/AudioPreview/index.js,7,9,0.0,0.0,0.0,61,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
60,src/components/Picker/index.js,17,24,0.7,0.0,0.0,141,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
61,src/pages/InitialPage/index.js,5,5,0.0,0.0,0.0,41,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
62,src/pages/DynamicForm/index.js,14,16,9.7,31.5,0.0,93,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
63,src/pages/SupportForm/index.js,13,15,9.9,32.1,0.0,91,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
64,src/pages/Map/index.js,16,21,0.0,0.0,0.0,125,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
65,src/pages/ForgotPasswordPage/index.js,7,10,0.0,0.0,0.0,63,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
66,src/pages/LoginPage/index.js,10,13,1.6,0.0,0.0,121,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
67,src/pages/CreateCommunity/index.js,15,26,1.1,0.0,0.0,188,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
68,src/styles/index.js,3,6,0.0,0.0,0.0,31,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
69,src/store/selectors/markers.js,2,2,0.0,0.0,0.0,2,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
70,src/store/actions/markers.js,3,3,0.0,0.0,0.0,18,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
71,src/store/reducers/markers.js,1,6,0.0,0.0,0.0,23,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
72,src/store/persistReducers.js,1,1,0.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
73,src/app/Routes.js,7,11,0.0,0.0,0.0,160,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
74,src/components/CreatePoint/styles.js,3,5,0.0,0.0,0.0,54,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
75,src/components/MediaModalContent/styles.js,1,1,0.0,0.0,0.0,37,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
76,src/components/MediasList/styles.js,0,0,0.0,0.0,0.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
77,src/components/SelectModal/styles.js,1,1,0.0,0.0,0.0,30,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
78,src/components/ImagePreview/styles.js,0,0,0.0,0.0,0.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
79,src/components/ShowMediaModal/styles.js,3,5,0.0,0.0,0.0,81,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
80,src/components/RecordAudioModalContent/styles.js,1,1,0.0,0.0,0.0,52,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
81,src/components/VideoPreview/styles.js,0,0,0.0,0.0,0.0,9,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
82,src/components/CreateArea/styles.js,0,0,0.0,0.0,0.0,8,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
83,src/components/AudioPreview/styles.js,0,0,0.0,0.0,0.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
84,src/components/Picker/styles.js,1,2,0.0,0.0,0.0,51,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
85,src/pages/DynamicForm/styles.js,0,0,0.0,0.0,0.0,40,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
86,src/pages/SupportForm/styles.js,0,0,0.0,0.0,0.0,40,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
87,src/pages/ForgotPasswordPage/styles.js,0,0,0.0,0.0,0.0,44,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
88,src/pages/LoginPage/styles.js,0,0,0.0,0.0,0.0,39,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
89,src/pages/CreateCommunity/styles.js,2,4,0.0,0.0,0.0,37,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
90,src/services/useCamera.js,3,4,4.8,0.0,0.0,20,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
91,src/services/useDocumentPicker.js,1,3,0.0,0.0,0.0,21,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
92,src/services/useLocation.js,9,11,0.0,0.0,0.0,45,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
93,src/services/useRecordAudio.js,5,9,2.1,0.0,0.0,46,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-24-2021_v1.1.1.json,Cartografia-social-api-front,v1.1.1
310,src/store/actions/actionTypes.js,0,0,0.0,0.0,0.0,8,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
311,src/services/api.js,4,6,3.1,0.0,0.0,31,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
312,src/services/api2.js,1,1,0.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
313,src/store/actions/auth.js,3,3,0.0,0.0,0.0,17,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
314,src/store/reducers/auth.js,1,5,0.0,0.0,0.0,20,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
315,src/services/checkPermission.js,4,11,0.0,0.0,0.0,72,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
316,src/store/selectors/index.js,0,0,0.0,0.0,,3,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
317,src/store/actions/index.js,0,0,0.0,0.0,,3,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
318,src/components/CreateArea/index.js,7,10,0.0,0.0,0.0,72,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
319,src/components/AudioPreview/index.js,7,9,0.0,0.0,0.0,61,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
320,src/components/Picker/index.js,17,24,0.7,0.0,0.0,141,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
321,src/components/DocumentPreview/index.js,5,7,0.0,0.0,0.0,45,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
322,src/components/CreatePoint/index.js,37,52,0.3,0.0,0.0,377,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
323,src/components/MarkerDetails/index.js,7,13,7.5,0.0,0.0,111,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
324,src/components/VideoPreview/index.js,5,7,0.0,0.0,0.0,41,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
325,src/components/MediasList/index.js,7,10,0.0,0.0,0.0,84,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
326,src/components/SelectModal/index.js,6,12,0.0,0.0,0.0,74,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
327,src/components/ImagePreview/index.js,6,8,0.0,0.0,0.0,46,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
328,src/components/ShowMediaModal/index.js,13,20,1.8,11.0,0.0,162,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
329,src/components/UI/Input/index.js,12,23,1.2,0.0,0.0,162,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
330,src/components/UI/FlatList/index.js,3,5,0.0,0.0,,16,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
331,src/components/RecordAudioModalContent/index.js,17,28,1.4,8.5,0.0,215,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
332,src/components/MediaModalContent/index.js,6,10,0.0,0.0,0.0,91,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
333,src/pages/InitialPage/index.js,5,5,0.0,0.0,0.0,41,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
334,src/pages/DynamicForm/index.js,14,16,9.7,31.5,0.0,93,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
335,src/pages/SupportForm/index.js,13,15,9.9,32.1,0.0,91,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
336,src/pages/Map/index.js,16,21,0.0,0.0,0.0,125,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
337,src/pages/CreateCommunity/index.js,15,26,1.1,0.0,0.0,188,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
338,src/pages/ForgotPasswordPage/index.js,7,10,0.0,0.0,0.0,63,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
339,src/pages/LoginPage/index.js,10,13,1.6,0.0,0.0,121,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
340,src/styles/index.js,3,6,0.0,0.0,0.0,31,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
341,src/store/selectors/markers.js,2,2,0.0,0.0,0.0,2,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
342,src/store/actions/markers.js,3,3,0.0,0.0,0.0,18,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
343,src/store/reducers/markers.js,1,6,0.0,0.0,0.0,23,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
344,src/store/persistReducers.js,1,1,0.0,0.0,0.0,13,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
345,src/app/Routes.js,7,11,0.0,0.0,0.0,160,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
346,src/components/CreateArea/styles.js,0,0,0.0,0.0,0.0,8,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
347,src/components/AudioPreview/styles.js,0,0,0.0,0.0,0.0,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
348,src/components/Picker/styles.js,1,2,0.0,0.0,0.0,51,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
349,src/components/CreatePoint/styles.js,3,5,0.0,0.0,0.0,54,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
350,src/components/VideoPreview/styles.js,0,0,0.0,0.0,0.0,9,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
351,src/components/MediasList/styles.js,0,0,0.0,0.0,0.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
352,src/components/SelectModal/styles.js,1,1,0.0,0.0,0.0,30,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
353,src/components/ImagePreview/styles.js,0,0,0.0,0.0,0.0,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
354,src/components/ShowMediaModal/styles.js,3,5,0.0,0.0,0.0,81,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
355,src/components/RecordAudioModalContent/styles.js,1,1,0.0,0.0,0.0,52,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
356,src/components/MediaModalContent/styles.js,1,1,0.0,0.0,0.0,37,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
357,src/pages/DynamicForm/styles.js,0,0,0.0,0.0,0.0,40,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
358,src/pages/SupportForm/styles.js,0,0,0.0,0.0,0.0,40,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
359,src/pages/CreateCommunity/styles.js,2,4,0.0,0.0,0.0,37,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
360,src/pages/ForgotPasswordPage/styles.js,0,0,0.0,0.0,0.0,44,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
361,src/pages/LoginPage/styles.js,0,0,0.0,0.0,0.0,39,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
362,src/services/useCamera.js,3,4,4.8,0.0,0.0,20,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
363,src/services/useDocumentPicker.js,1,3,0.0,0.0,0.0,21,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
364,src/services/useLocation.js,9,11,0.0,0.0,0.0,45,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
365,src/services/useRecordAudio.js,5,9,2.1,0.0,0.0,46,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-front_10-27-2021_v1.1.2.json,Cartografia-social-api-front,v1.1.2
739,test/app.e2e-spec.ts,3,3,0.0,0.0,,20,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
740,src/app.module.ts,4,4,0.0,0.0,,99,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
741,src/comunidade/entities/asnwer.entity.ts,0,0,0.0,0.0,,7,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
742,src/commons/decorators/auth.decorator.ts,1,1,0.0,0.0,,11,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
743,test/comunidade/comunidade.controller.spec.ts,10,10,0.0,0.0,,52,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
744,src/comunidade/comunidade.controller.ts,4,4,0.0,0.0,,39,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
745,src/config/configuration.ts,2,3,0.0,0.0,,40,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
746,src/mapas/dto/createPoint.dto.ts,0,0,0.0,0.0,,6,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
747,src/users/dto/createUser.dto.ts,0,0,0.0,0.0,,12,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
748,src/commons/interceptors/ExceptionInterceptor.ts,2,11,0.0,0.0,,45,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
749,test/commons/interceptors/ExceptionInterceptors.spec.ts,32,32,0.0,0.0,,142,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
750,test/firebase/firebaseAuth.spec.ts,9,9,1.8,35.3,,55,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
751,src/firebase/firebaseAuth.ts,3,3,0.0,0.0,,19,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
752,src/responseModels/id.ts,0,0,0.0,0.0,,5,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
753,src/main.ts,2,2,0.0,0.0,,24,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
754,test/mapas/mapas.controller.spec.ts,7,7,0.0,0.0,,51,1.0,,100.0,,1.0,fga-eps-mds-2021_1-Cartografia-social-api-gateway_14-09-2021_v0.0.1.json,Cartografia-social-api-gateway,v0.0.1
